CurveID,CurveName,DataSource,Commodity,ProductOrMarket,Location,ContractType,PriceType,Granularity,PublicationFrequency,PublicationCalendar,Currency,CurveUnit,CurveType,UsageType,Description,OwnerRole,Destination,CurveStatus,SettlementTime,ProductCode,CreatedBy,CreatedDateTimeUtc,GMACurveID,TimeOfDay,Timezone,SurfaceContractType,SurfaceStrikeType
1350,Argus French Power peakload week sell EUR MWh,Argus,Power,French Power,France,OTC Physical Power,Sell,Weekly,Daily,Argus,EUR,MWh,Forward Curve,Analysis,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-05 17:45:50.557,NULL,Peak,NULL,NULL,NULL
1585,Argus German Power baseload day buy EUR MWh,Argus,Power,German Power,Germany,OTC Physical Power,Buy,Daily,Daily,Argus,EUR,MWh,Forward Curve,Analysis,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-06 20:26:45.530,NULL,Base,NULL,NULL,NULL
1609,Argus German Power baseload day-ahead buy EUR MWh,Argus,Power,German Power,Germany,OTC Physical Power,Buy,Daily,Daily,Argus,EUR,MWh,Forward Curve,Analysis,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-06 20:35:28.930,NULL,Base,NULL,NULL,NULL
1610,Argus German Power baseload day-ahead sell EUR MWh,Argus,Power,German Power,Germany,OTC Physical Power,Sell,Daily,Daily,Argus,EUR,MWh,Forward Curve,Analysis,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-06 20:35:53.303,NULL,Base,NULL,NULL,NULL
1252,Argus Dutch Power peakload month buy EUR MWh,Argus,Power,Dutch Power,Netherlands,OTC Physical Power,Buy,Monthly,Daily,Argus,EUR,MWh,Forward Curve,Analysis,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-02 18:10:06.283,NULL,Peak,NULL,NULL,NULL
1346,Argus Dutch Power peakload week sell EUR MWh,Argus,Power,Dutch Power,Netherlands,OTC Physical Power,Sell,Weekly,Daily,Argus,EUR,MWh,Forward Curve,Analysis,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-05 17:45:42.897,NULL,Peak,NULL,NULL,NULL
1605,Argus French Power baseload day-ahead buy EUR MWh,Argus,Power,French Power,France,OTC Physical Power,Buy,Daily,Daily,Argus,EUR,MWh,Forward Curve,Analysis,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-06 20:33:53.807,NULL,Base,NULL,NULL,NULL
1254,Argus French Power baseload month buy EUR MWh,Argus,Power,French Power,France,OTC Physical Power,Buy,Monthly,Daily,Argus,EUR,MWh,Forward Curve,Analysis,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-02 18:10:11.153,NULL,Base,NULL,NULL,NULL
1379,Argus French Power baseload year buy EUR MWh,Argus,Power,French Power,France,OTC Physical Power,Buy,Yearly,Daily,Argus,EUR,MWh,Forward Curve,Analysis,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-05 17:47:48.273,NULL,Base,NULL,NULL,NULL
1382,Argus French Power peakload year sell EUR MWh,Argus,Power,French Power,France,OTC Physical Power,Sell,Yearly,Daily,Argus,EUR,MWh,Forward Curve,Analysis,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-05 17:47:54.797,NULL,Peak,NULL,NULL,NULL
1259,Argus German Power baseload month sell EUR MWh,Argus,Power,German Power,Germany,OTC Physical Power,Sell,Monthly,Daily,Argus,EUR,MWh,Forward Curve,Analysis,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-02 18:10:23.823,NULL,Base,NULL,NULL,NULL
1291,Argus German Power baseload quarter sell EUR MWh,Argus,Power,German Power,Germany,OTC Physical Power,Sell,Quarterly,Daily,Argus,EUR,MWh,Forward Curve,Analysis,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-02 18:53:58.960,NULL,Base,NULL,NULL,NULL
1383,Argus German Power baseload year buy EUR MWh,Argus,Power,German Power,Germany,OTC Physical Power,Buy,Yearly,Daily,Argus,EUR,MWh,Forward Curve,Analysis,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-05 17:47:57.043,NULL,Base,NULL,NULL,NULL
1604,Argus Dutch Power peakload day-ahead sell EUR MWh,Argus,Power,Dutch Power,Netherlands,OTC Physical Power,Sell,Daily,Daily,Argus,EUR,MWh,Forward Curve,Analysis,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-06 20:33:29.867,NULL,Peak,NULL,NULL,NULL
1284,Argus Dutch Power peakload quarter buy EUR MWh,Argus,Power,Dutch Power,Netherlands,OTC Physical Power,Buy,Quarterly,Daily,Argus,EUR,MWh,Forward Curve,Analysis,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-02 18:53:41.003,NULL,Peak,NULL,NULL,NULL
1288,Argus French Power peakload quarter buy EUR MWh,Argus,Power,French Power,France,OTC Physical Power,Buy,Quarterly,Daily,Argus,EUR,MWh,Forward Curve,Analysis,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-02 18:53:50.987,NULL,Peak,NULL,NULL,NULL
1289,Argus French Power peakload quarter sell EUR MWh,Argus,Power,French Power,France,OTC Physical Power,Sell,Quarterly,Daily,Argus,EUR,MWh,Forward Curve,Analysis,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-02 18:53:54.347,NULL,Peak,NULL,NULL,NULL
1292,Argus German Power peakload quarter buy EUR MWh,Argus,Power,German Power,Germany,OTC Physical Power,Buy,Quarterly,Daily,Argus,EUR,MWh,Forward Curve,Analysis,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-02 18:54:01.510,NULL,Peak,NULL,NULL,NULL
1294,Argus Italy Power baseload quarter buy EUR MWh,Argus,Power,Italian Power,Italy,OTC Physical Power,Buy,Quarterly,Daily,Argus,EUR,MWh,Forward Curve,Analysis,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-02 18:54:06.383,NULL,Base,NULL,NULL,NULL
1265,Argus Italy Power peakload month sell EUR MWh,Argus,Power,Italian Power,Italy,OTC Physical Power,Sell,Monthly,Daily,Argus,EUR,MWh,Forward Curve,Analysis,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-02 18:10:38.787,NULL,Peak,NULL,NULL,NULL
1389,Argus Italy Power peakload year buy EUR MWh,Argus,Power,Italian Power,Italy,OTC Physical Power,Buy,Yearly,Daily,Argus,EUR,MWh,Forward Curve,Analysis,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-05 17:48:10.423,NULL,Peak,NULL,NULL,NULL
1634,Argus Polish Power baseload week sell EUR MWh,Argus,Power,Polish Power,Poland,OTC Physical Power,Sell,Weekly,Daily,Argus,EUR,MWh,Forward Curve,Analysis,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-06 20:44:22.663,NULL,Base,NULL,NULL,NULL
1601,Argus Dutch Power baseload day-ahead buy EUR MWh,Argus,Power,Dutch Power,Netherlands,OTC Physical Power,Buy,Daily,Daily,Argus,EUR,MWh,Forward Curve,Analysis,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-06 20:32:18.150,NULL,Base,NULL,NULL,NULL
1343,Argus Dutch Power baseload week buy EUR MWh,Argus,Power,Dutch Power,Netherlands,OTC Physical Power,Buy,Weekly,Daily,Argus,EUR,MWh,Forward Curve,Analysis,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-05 17:45:37.127,NULL,Base,NULL,NULL,NULL
1400,Argus Dutch Power baseload weekend sell EUR MWh,Argus,Power,Dutch Power,Netherlands,OTC Physical Power,Sell,Weekends,Daily,Argus,EUR,MWh,Forward Curve,Analysis,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-05 17:49:27.540,NULL,Base,NULL,NULL,NULL
1253,Argus Dutch Power peakload month sell EUR MWh,Argus,Power,Dutch Power,Netherlands,OTC Physical Power,Sell,Monthly,Daily,Argus,EUR,MWh,Forward Curve,Analysis,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-02 18:10:08.800,NULL,Peak,NULL,NULL,NULL
1345,Argus Dutch Power peakload week buy EUR MWh,Argus,Power,Dutch Power,Netherlands,OTC Physical Power,Buy,Weekly,Daily,Argus,EUR,MWh,Forward Curve,Analysis,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-05 17:45:40.957,NULL,Peak,NULL,NULL,NULL
1606,Argus French Power baseload day-ahead sell EUR MWh,Argus,Power,French Power,France,OTC Physical Power,Sell,Daily,Daily,Argus,EUR,MWh,Forward Curve,Analysis,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-06 20:34:17.430,NULL,Base,NULL,NULL,NULL
1255,Argus French Power baseload month sell EUR MWh,Argus,Power,French Power,France,OTC Physical Power,Sell,Monthly,Daily,Argus,EUR,MWh,Forward Curve,Analysis,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-02 18:10:13.517,NULL,Base,NULL,NULL,NULL
1401,Argus French Power baseload weekend buy EUR MWh,Argus,Power,French Power,France,OTC Physical Power,Buy,Weekends,Daily,Argus,EUR,MWh,Forward Curve,Analysis,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-05 17:49:29.283,NULL,Base,NULL,NULL,NULL
1607,Argus French Power peakload day-ahead buy EUR MWh,Argus,Power,French Power,France,OTC Physical Power,Buy,Daily,Daily,Argus,EUR,MWh,Forward Curve,Analysis,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-06 20:34:41.183,NULL,Peak,NULL,NULL,NULL
1290,Argus German Power baseload quarter buy EUR MWh,Argus,Power,German Power,Germany,OTC Physical Power,Buy,Quarterly,Daily,Argus,EUR,MWh,Forward Curve,Analysis,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-02 18:53:56.710,NULL,Base,NULL,NULL,NULL
1352,Argus German Power baseload week sell EUR MWh,Argus,Power,German Power,Germany,OTC Physical Power,Sell,Weekly,Daily,Argus,EUR,MWh,Forward Curve,Analysis,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-05 17:45:54.277,NULL,Base,NULL,NULL,NULL
1588,Argus German Power peakload day sell EUR MWh,Argus,Power,German Power,Germany,OTC Physical Power,Sell,Daily,Daily,Argus,EUR,MWh,Forward Curve,Analysis,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-06 20:27:04.827,NULL,Peak,NULL,NULL,NULL
1353,Argus German Power peakload week buy EUR MWh,Argus,Power,German Power,Germany,OTC Physical Power,Buy,Weekly,Daily,Argus,EUR,MWh,Forward Curve,Analysis,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-05 17:45:56.173,NULL,Peak,NULL,NULL,NULL
1295,Argus Italy Power baseload quarter sell EUR MWh,Argus,Power,Italian Power,Italy,OTC Physical Power,Sell,Quarterly,Daily,Argus,EUR,MWh,Forward Curve,Analysis,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-02 18:54:08.740,NULL,Base,NULL,NULL,NULL
1357,Argus Italy Power peakload week buy EUR MWh,Argus,Power,Italian Power,Italy,OTC Physical Power,Buy,Weekly,Daily,Argus,EUR,MWh,Forward Curve,Analysis,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-05 17:46:03.907,NULL,Peak,NULL,NULL,NULL
1613,Argus Polish Power baseload day-ahead buy EUR MWh,Argus,Power,Polish Power,Poland,OTC Physical Power,Buy,Daily,Daily,Argus,EUR,MWh,Forward Curve,Analysis,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-06 20:37:05.787,NULL,Base,NULL,NULL,NULL
1635,Argus Polish Power baseload year buy EUR MWh,Argus,Power,Polish Power,Poland,OTC Physical Power,Buy,Yearly,Daily,Argus,EUR,MWh,Forward Curve,Analysis,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-06 20:44:28.287,NULL,Base,NULL,NULL,NULL
1637,Argus Polish Power peakload month buy EUR MWh,Argus,Power,Polish Power,Poland,OTC Physical Power,Buy,Monthly,Daily,Argus,EUR,MWh,Forward Curve,Analysis,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-06 20:44:37.327,NULL,Peak,NULL,NULL,NULL
1287,Argus French Power baseload quarter sell EUR MWh,Argus,Power,French Power,France,OTC Physical Power,Sell,Quarterly,Daily,Argus,EUR,MWh,Forward Curve,Analysis,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-02 18:53:48.287,NULL,Base,NULL,NULL,NULL
1257,Argus French Power peakload month sell EUR MWh,Argus,Power,French Power,France,OTC Physical Power,Sell,Monthly,Daily,Argus,EUR,MWh,Forward Curve,Analysis,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-02 18:10:18.553,NULL,Peak,NULL,NULL,NULL
1381,Argus French Power peakload year buy EUR MWh,Argus,Power,French Power,France,OTC Physical Power,Buy,Yearly,Daily,Argus,EUR,MWh,Forward Curve,Analysis,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-05 17:47:52.640,NULL,Peak,NULL,NULL,NULL
1586,Argus German Power baseload day sell EUR MWh,Argus,Power,German Power,Germany,OTC Physical Power,Sell,Daily,Daily,Argus,EUR,MWh,Forward Curve,Analysis,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-06 20:26:52.413,NULL,Base,NULL,NULL,NULL
1612,Argus German Power peakload day-ahead sell EUR MWh,Argus,Power,German Power,Germany,OTC Physical Power,Sell,Daily,Daily,Argus,EUR,MWh,Forward Curve,Analysis,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-06 20:36:41.653,NULL,Peak,NULL,NULL,NULL
1354,Argus German Power peakload week sell EUR MWh,Argus,Power,German Power,Germany,OTC Physical Power,Sell,Weekly,Daily,Argus,EUR,MWh,Forward Curve,Analysis,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-05 17:45:58.090,NULL,Peak,NULL,NULL,NULL
1263,Argus Italy Power baseload month sell EUR MWh,Argus,Power,Italian Power,Italy,OTC Physical Power,Sell,Monthly,Daily,Argus,EUR,MWh,Forward Curve,Analysis,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-02 18:10:33.903,NULL,Base,NULL,NULL,NULL
1388,Argus Italy Power baseload year sell EUR MWh,Argus,Power,Italian Power,Italy,OTC Physical Power,Sell,Yearly,Daily,Argus,EUR,MWh,Forward Curve,Analysis,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-05 17:48:08.247,NULL,Base,NULL,NULL,NULL
1264,Argus Italy Power peakload month buy EUR MWh,Argus,Power,Italian Power,Italy,OTC Physical Power,Buy,Monthly,Daily,Argus,EUR,MWh,Forward Curve,Analysis,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-02 18:10:36.443,NULL,Peak,NULL,NULL,NULL
1351,Argus German Power baseload week buy EUR MWh,Argus,Power,German Power,Germany,OTC Physical Power,Buy,Weekly,Daily,Argus,EUR,MWh,Forward Curve,Analysis,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-05 17:45:52.440,NULL,Base,NULL,NULL,NULL
1385,Argus German Power peakload year buy EUR MWh,Argus,Power,German Power,Germany,OTC Physical Power,Buy,Yearly,Daily,Argus,EUR,MWh,Forward Curve,Analysis,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-05 17:48:01.423,NULL,Peak,NULL,NULL,NULL
1262,Argus Italy Power baseload month buy EUR MWh,Argus,Power,Italian Power,Italy,OTC Physical Power,Buy,Monthly,Daily,Argus,EUR,MWh,Forward Curve,Analysis,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-02 18:10:31.300,NULL,Base,NULL,NULL,NULL
1356,Argus Italy Power baseload week sell EUR MWh,Argus,Power,Italian Power,Italy,OTC Physical Power,Sell,Weekly,Daily,Argus,EUR,MWh,Forward Curve,Analysis,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-05 17:46:01.810,NULL,Base,NULL,NULL,NULL
1387,Argus Italy Power baseload year buy EUR MWh,Argus,Power,Italian Power,Italy,OTC Physical Power,Buy,Yearly,Daily,Argus,EUR,MWh,Forward Curve,Analysis,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-05 17:48:05.987,NULL,Base,NULL,NULL,NULL
1358,Argus Italy Power peakload week sell EUR MWh,Argus,Power,Italian Power,Italy,OTC Physical Power,Sell,Weekly,Daily,Argus,EUR,MWh,Forward Curve,Analysis,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-05 17:46:05.820,NULL,Peak,NULL,NULL,NULL
1390,Argus Italy Power peakload year sell EUR MWh,Argus,Power,Italian Power,Italy,OTC Physical Power,Sell,Yearly,Daily,Argus,EUR,MWh,Forward Curve,Analysis,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-05 17:48:12.647,NULL,Peak,NULL,NULL,NULL
1629,Argus Polish Power baseload month buy EUR MWh,Argus,Power,Polish Power,Poland,OTC Physical Power,Buy,Monthly,Daily,Argus,EUR,MWh,Forward Curve,Analysis,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-06 20:43:51.587,NULL,Base,NULL,NULL,NULL
9781,Argus Romanian Power baseload month buy EUR MWh,Argus,Power,Romanian Power,Romania,OTC Physical Power,Buy,Monthly,Daily,Argus,EUR,MWh,Forward Curve,Analysis,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,gazpromuk\svc_arcservice_prod,2018-03-27 13:00:29.810,NULL,Base,NULL,NULL,NULL
1587,Argus German Power peakload day buy EUR MWh,Argus,Power,German Power,Germany,OTC Physical Power,Buy,Daily,Daily,Argus,EUR,MWh,Forward Curve,Analysis,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-06 20:26:58.667,NULL,Peak,NULL,NULL,NULL
1260,Argus German Power peakload month buy EUR MWh,Argus,Power,German Power,Germany,OTC Physical Power,Buy,Monthly,Daily,Argus,EUR,MWh,Forward Curve,Analysis,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-02 18:10:26.313,NULL,Peak,NULL,NULL,NULL
1293,Argus German Power peakload quarter sell EUR MWh,Argus,Power,German Power,Germany,OTC Physical Power,Sell,Quarterly,Daily,Argus,EUR,MWh,Forward Curve,Analysis,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-02 18:54:04.077,NULL,Peak,NULL,NULL,NULL
1386,Argus German Power peakload year sell EUR MWh,Argus,Power,German Power,Germany,OTC Physical Power,Sell,Yearly,Daily,Argus,EUR,MWh,Forward Curve,Analysis,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-05 17:48:03.660,NULL,Peak,NULL,NULL,NULL
1355,Argus Italy Power baseload week buy EUR MWh,Argus,Power,Italian Power,Italy,OTC Physical Power,Buy,Weekly,Daily,Argus,EUR,MWh,Forward Curve,Analysis,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-05 17:45:59.953,NULL,Base,NULL,NULL,NULL
1296,Argus Italy Power peakload quarter buy EUR MWh,Argus,Power,Italian Power,Italy,OTC Physical Power,Buy,Quarterly,Daily,Argus,EUR,MWh,Forward Curve,Analysis,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-02 18:54:11.053,NULL,Peak,NULL,NULL,NULL
1297,Argus Italy Power peakload quarter sell EUR MWh,Argus,Power,Italian Power,Italy,OTC Physical Power,Sell,Quarterly,Daily,Argus,EUR,MWh,Forward Curve,Analysis,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-02 18:54:13.620,NULL,Peak,NULL,NULL,NULL
1632,Argus Polish Power baseload quarter sell EUR MWh,Argus,Power,Polish Power,Poland,OTC Physical Power,Sell,Quarterly,Daily,Argus,EUR,MWh,Forward Curve,Analysis,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-06 20:44:13.687,NULL,Base,NULL,NULL,NULL
1633,Argus Polish Power baseload week buy EUR MWh,Argus,Power,Polish Power,Poland,OTC Physical Power,Buy,Weekly,Daily,Argus,EUR,MWh,Forward Curve,Analysis,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-06 20:44:18.247,NULL,Base,NULL,NULL,NULL
1636,Argus Polish Power baseload year sell EUR MWh,Argus,Power,Polish Power,Poland,OTC Physical Power,Sell,Yearly,Daily,Argus,EUR,MWh,Forward Curve,Analysis,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-06 20:44:33.603,NULL,Base,NULL,NULL,NULL
1638,Argus Polish Power peakload month sell EUR MWh,Argus,Power,Polish Power,Poland,OTC Physical Power,Sell,Monthly,Daily,Argus,EUR,MWh,Forward Curve,Analysis,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-06 20:44:41.303,NULL,Peak,NULL,NULL,NULL
1639,Argus Polish Power peakload quarter buy EUR MWh,Argus,Power,Polish Power,Poland,OTC Physical Power,Buy,Quarterly,Daily,Argus,EUR,MWh,Forward Curve,Analysis,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-06 20:44:45.193,NULL,Peak,NULL,NULL,NULL
1644,Argus Polish Power peakload year sell EUR MWh,Argus,Power,Polish Power,Poland,OTC Physical Power,Sell,Yearly,Daily,Argus,EUR,MWh,Forward Curve,Analysis,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-06 20:44:57.913,NULL,Peak,NULL,NULL,NULL
9782,Argus Romanian Power baseload year buy EUR MWh,Argus,Power,Romanian Power,Romania,OTC Physical Power,Buy,Yearly,Daily,Argus,EUR,MWh,Forward Curve,Analysis,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,gazpromuk\svc_arcservice_prod,2018-03-27 14:01:41.527,NULL,Base,NULL,NULL,NULL
9783,Argus Romanian Power baseload year sell EUR MWh,Argus,Power,Romanian Power,Romania,OTC Physical Power,Sell,Yearly,Daily,Argus,EUR,MWh,Forward Curve,Analysis,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,gazpromuk\svc_arcservice_prod,2018-03-27 20:55:20.223,NULL,Base,NULL,NULL,NULL
1299,Argus Slovak Power baseload quarter sell EUR MWh,Argus,Power,Slovakian Power,Slovakia,OTC Physical Power,Sell,Quarterly,Daily,Argus,EUR,MWh,Forward Curve,Analysis,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-02 18:54:18.307,NULL,Base,NULL,NULL,NULL
1300,Argus Spanish Power baseload quarter buy EUR MWh,Argus,Power,Spanish Power,Spain,OTC Physical Power,Buy,Quarterly,Daily,Argus,EUR,MWh,Forward Curve,Analysis,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-02 18:54:20.553,NULL,Base,NULL,NULL,NULL
1394,Argus Spanish Power baseload year sell EUR MWh,Argus,Power,Spanish Power,Spain,OTC Physical Power,Sell,Yearly,Daily,Argus,EUR,MWh,Forward Curve,Analysis,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-05 17:48:21.467,NULL,Base,NULL,NULL,NULL
9780,Argus Romanian Power baseload month sell EUR MWh,Argus,Power,Romanian Power,Romania,OTC Physical Power,Sell,Monthly,Daily,Argus,EUR,MWh,Forward Curve,Analysis,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,gazpromuk\svc_arcservice_prod,2018-03-27 13:00:16.870,NULL,Base,NULL,NULL,NULL
1392,Argus Slovak Power baseload year sell EUR MWh,Argus,Power,Slovakian Power,Slovakia,OTC Physical Power,Sell,Yearly,Daily,Argus,EUR,MWh,Forward Curve,Analysis,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-05 17:48:17.083,NULL,Base,NULL,NULL,NULL
